Rep_333_1_IN,Rep_333_1_IP
75.0613,127.03
0.0316134,0
23.8224,65.4531
7.2698,6.00528
0.18381,0.362831
0.376462,0
0.0175224,0.0173108
0.0573884,0
18.0478,19.6543
16.3436,22.7746
20.209,30.08
251.45,726.237
7.80307,25.1952
1.54694,1.77241
2.844,16.2188
0.727644,0.990994
0.248438,0.293482
0.921029,2.01388
0.680409,0.0823779
1.65521,1.00081
11.6185,24.1406
92.1096,161.157
7.65399,28.4392
0.763187,0.679919
50.1125,101.591
3.42735,8.77604
15.8094,36.2774
35.2164,90.1786
22.3577,29.8425
1.49167,0.372747
1.60553,0.755155
53.3457,70.9764
25.3882,63.7937
22.2276,71.3115
0,0
46.401,48.0413
104.117,221.854
6.64763,15.1755
2.40273,3.46181
2.3975,2.96454
1.14799,0.15305
2.20796,3.11713
5.57857,1.92039
20.9932,30.3963
2846.39,547.027
247.81,708.507
0.566634,0
87.0872,182.492
58.9316,80.2925
2.78796,2.3664
87.4386,133.792
19.8034,50.509
12.778,13.8087
2.0682,0.789986
0.150346,0
3.12149,5.26459
153.999,132.494
27.8901,38.4636
18.788,30.2051
8.52566,9.01011
1.26443,0.821828
3.52619,3.77065
20.3908,8.78062
83.4184,44.5405
14.3648,7.84316
0,0
2.20628,1.03331
27.9956,75.5316
37.4349,52.7256
53.4007,93.5999
570.612,1350.84
0.942797,0.355009
3.04209,1.63387
1.74185,0.385459
0.241434,0
5.26086,12.6565
0.898398,0.971897
4.45784,1.5599
95.999,99.2654
2.06743,0.947069
2.73277,0.740718
6.81602,1.24688
16.361,27.1486
5.34726,8.98851
0.0226763,0
4.27824,6.19387
37.3926,27.7565
0.311604,0
0.0271309,0
3.05554,0.599555
0,0
0,0
6.15395,5.59979
0.844824,0
3.21346,4.27364
0.385351,0
0.044352,0
9.33675,11.09
8.33929,12.8256
89.01,144.962
5.65316,3.44767
11.8166,14.2587
3.50292,2.62601
0,0
5.46464,4.88396
0.0543951,0
94.3438,197.345
42.0695,106.096
2.41167,9.99025
78.2136,34.9838
0,0
5.95263,6.03556
0.922503,1.32965
0.886258,1.68321
6.48327,4.10213
0,0
0.541643,0.131894
0.384677,0
6.08599,1.99996
1926.56,6199.11
2.40824,1.33592
0,0
63.1009,212.356
63.4027,126.214
49.5494,99.0797
4.53653,5.2151
0.290186,0
18.4973,12.2953
8.97173,16.5407
53.0896,15.4365
0.0176104,0
212.275,311.497
9.72988,6.25593
34.4665,120.142
14.4312,11.942
58.3175,57.5493
4.09321,3.55939
10.4925,7.62171
13.671,16.5407
66.1301,143.807
4.81305,11.3219
24.9849,39.8747
0.0278138,0
119.591,195.644
125.361,297.015
300.203,286.132
0.213148,0
2.37102,1.0239
169.131,457.546
16.1452,3.72402
8.97149,10.5518
5.77098,1.79538
9.27279,2.11883
3.4139,1.51894
0,0
20.2735,18.4712
1.53109,0.202245
2.22886,1.66007
4.6487,3.1988
18.0381,38.9715
0.108463,0.903181
180.622,424.502
35.8525,90.1866
2.31756,4.133
19.8763,59.0681
18.383,15.1609
4.63315,5.77511
4.62643,1.57397
0.302076,0
19.4787,39.7963
0,0.18624
1.28134,0.497831
1.15037,1.61243
0.463279,0.0330103
26.9099,67.4582
17.7768,13.6583
0.430331,1.19441
15.0253,25.7984
14.7359,31.1785
1.08181,1.77445
0.0220845,0.00385648
5.0452,2.5412
1.91602,0.5822
2.82086,3.25252
11.317,26.189
1.26446,1.33998
8.68802,2.46603
0.792214,0.834034
9.07765,14.59
0.161366,0
498.582,1017.46
37.2865,69.948
0.146098,0
76.0835,20.9209
57.179,96.2774
2.6659,13.1845
1.77817,0.705548
59.565,180.856
536.089,905.443
0,0
41.6849,90.1856
9.82266,12.3111
5.40117,4.35367
0.0953805,0
34.513,67.3447
5.68833,20.4421
10.3896,12.8258
441.801,1143.77
0.0488586,0
1.40815,4.96987
10.736,11.3875
3.92577,3.59373
0.31299,0.41639
4.19183,0.809182
21.4081,31.8867
8.6831,9.84152
0.243367,0
6.95306,13.3545
22.9437,39.0706
0.578715,0.431635
0,0
0.749648,0.776913
3.23167,1.92293
0.119179,0.564569
43.6744,39.63
130.769,381.096
3.90631,3.38876
37.8178,71.0099
408.961,836.654
5.62734,13.8578
0.288625,0.0108646
0,0
43.7705,80.3544
17.7808,19.6565
0.790947,0.0265923
3.84744,6.43183
0.268867,0
0.245862,1.38572
21.9101,29.9541
124.605,327.566
3.21364,2.77629
8.72982,12.0632
6.49251,6.94178
9.52431,17.0525
0.154962,0.0122384
6.67862,3.65415
0,0
1.15338,1.31969
0.431398,0.0373171
0,0
0,0
55.6151,5.15733
0,0
0,0
0.0839942,0
74.6526,11.4252
0,0
4.47863,22.649
0,0
39.563,36.3812
7.82113,11.8559
16.6158,6.48148
0.359299,0.252756
0.177453,0.139975
4.74191,5.40494
46.5733,53.1858
207.554,646.003
0.174486,0
0.129941,0
13.6931,27.6473
0,0
9.40048,26.1053
16.0668,26.4152
73.5593,139.54
27.3767,53.685
15.9089,9.93885
2.76258,7.88416
0.0896731,0
14.4192,31.3234
0.081391,0
0,0
0,0
17.7141,19.2845
0,0
48.4202,20.6331
17.4332,25.9473
1.82945,0.940357
1102.18,746.723
23.427,5.85284
531.757,1294.57
1.18592,0.447729
23.3727,20.918
2.41548,2.1648
2.25488,1.74215
46.4836,55.238
95.8965,187.075
1.92072,1.78653
3.20416,0.0747806
41.8547,66.1529
2.38066,1.55944
9.49216,18.9607
2.50704,1.22738
2.23419,3.64857
0.365833,0
6.91913,5.79031
0.641665,1.49375
6.12307,8.77329
0.048878,0
0.100618,0
20.8847,33.4565
22.1448,35.8774
22.9603,17.8442
2.79016,1.43696
27.6466,72.3592
2.96757,3.91303
51.3776,98.1435
42.0276,6.33009
11.4018,21.4004
11.2356,24.9701
0.0607306,0.0087196
2.91298,0.429312
1.28468,0.279824
20.1002,32.1112
1.15017,0.68477
9.40967,18.9258
2.45283,13.1862
7.44966,11.3435
0.0302601,0
8.07023,16.1871
0.313547,0
0.924095,0
0.0386266,0
357.136,96.3415
0.427824,0.999695
17.8376,27.5561
1.73204,4.4641
16.1637,8.34233
0.699133,0.538123
56.5836,90.5856
13.4949,43.6512
2.08146,1.11604
13.4932,48.7528
3.41239,1.79612
18.9613,20.8505
561.711,861.138
46.3843,80.1947
34.0275,102.728
4.63578,2.99286
0.127208,0.681338
4.00856,1.62612
27.733,40.045
0.199037,0
7.97739,7.88208
64.1695,82.213
27.3634,51.2679
0.262167,0.780242
4.73744,1.74103
4.47714,2.38608
0.062113,0
0,0
3.92037,5.9509
35.1539,140.775
0,0
1.82158,1.77332
7.84583,121.664
7.69238,10.3559
6.75398,9.34855
13.9581,5.13315
1.49862,12.3444
65.8674,208.811
61.9599,173.181
2.72594,4.03249
4.21684,2.75087
76.8158,18.5684
0.0802196,0
3.26901,3.39654
24.8934,26.8163
2.69615,1.40956
13.2603,11.5131
1.87823,0
4.05964,0
110.667,136.211
48.8206,64.4473
23.2647,86.0444
10.1934,10.7279
8.29531,12.9087
0,0
44.9874,9.81714
1.28116,1.50196
14.3681,28.0106
0,0
0,0
331.131,769.487
111.53,287.886
178.45,556.42
60.6405,104.239
115.208,311.121
1.21238,0.994842
90.7781,190.057
39.8996,56.0244
0.839057,0.187247
5.55846,6.08614
20.4094,66.9216
4.23964,3.26976
6.32218,1.53695
11.3123,11.1392
5.61321,3.1362
14.6688,19.6684
7.41955,0.588112
1.18327,0.88147
54.2061,152.793
32.427,41.9761
10.4676,12.6463
8.99929,3.87259
75.1375,186.097
14.6167,12.1631
15.1261,10.6326
2.78218,2.70991
5.84252,14.6895
13.37,17.2298
4.24778,4.21471
13.6933,31.8048
20.5381,24.9238
17.1019,46.037
34.6776,53.2967
195.73,1039.6
12.5775,8.00639
12.0979,5.09402
16.3483,18.7448
3.40737,6.34419
0,0
13.6356,14.5902
0.444861,0
1.69473,0
48.0506,89.7786
8.57643,25.4515
4.97295,6.63873
1.59221,3.13794
5.3124,8.80561
0.691138,0
1.05713,2.41443
44.812,37.8401
0.219937,0.0739756
14.6402,21.7781
88.6092,225.985
1.06249,0.405462
268.151,618.515
0.132583,0.229333
0.281051,0.878483
13.7549,28.8365
44.1114,55.6478
0.0455254,0.0272743
14.7085,30.6749
183.437,355.717
4.46903,3.75727
465.388,117.921
0.261185,0
7.0311,8.40602
0.298397,0.219185
0,0
0,0
6.67956,25.8084
8.16191,23.7056
16.2851,20.1527
2.66792,0.0446529
0,0
64.9778,162.345
6.7448,19.9721
19.1139,40.094
37.694,50.6003
2.17381,0.67233
43.5818,99.6751
2.33331,5.79056
7.65945,15.1918
3.35967,0.799583
35.0436,18.4865
0.165062,0
7.63351,12.8121
25.011,38.3879
3.11813,3.1355
10.868,16.5237
0,0
50.8249,112.176
8.37126,18.0096
577.554,1515.65
23.5375,4.65756
0.0155142,0
14.0848,8.97521
3.99587,4.67718
7.87201,11.4852
41.1104,4.22996
9.82389,14.0676
20.1321,72.0765
1.36833,0.0611568
2.45163,1.86766
12.2554,17.6438
0.412511,0.176069
0.239064,0
6.01162,5.09527
30.8854,53.4034
8.68488,7.63051
114.036,289.238
4.18727,10.2819
0.343343,0
197.117,416.596
0,0
51.0909,111.517
0.578422,1.0059
18.873,18.9605
3.50932,2.19612
5.19208,14.7566
0,0
20.4359,21.0884
0,0
0.0743489,0
2.17487,6.52191
8.82032,1.33396
1.54862,1.50433
8.57627,22.2008
0,0
0.0655159,0
10.2986,1.16062
7.5741,0
2.70536,1.25669
6.19448,3.72441
345.802,699.681
0,0
2.62629,3.10832
0.503003,1.76395
0.137403,0
5.19367,11.3485
19.162,30.1618
0.510446,0.798077
12.519,18.8444
406.75,647.805
8.69561,9.58558
2.05048,2.24169
3.43974,9.56346
56.6896,155.08
194.832,579.532
2.28119,1.21992
3.14855,0.136844
32.782,0
36.9972,111.49
29.0852,21.1903
16.8938,27.6745
11.4948,17.9281
7.0743,8.04566
3.1223,8.25355
4.81153,8.40561
0.251605,0.633285
566.016,1389.25
7.06055,15.4853
8.36396,10.8627
9.20927,7.64146
317.99,861.756
0.902721,2.64612
1.04374,0
13.0767,8.06918
6.94658,13.4884
12.0687,16.8107
0.416184,0.13667
2.40585,8.98196
0.107608,0
16.2382,20.1067
1.73756,2.5509
0.154806,0
48.5135,85.234
4.02254,6.48547
1.37601,0.196206
2.82035,0.389224
0.0780224,0
2.91356,3.83317
4.60834,2.14311
211.034,598.104
0.0952301,0
99.7749,313.021
52.767,130.698
55.3617,176.424
0,0
75.7286,144.91
10.254,29.4655
12.3179,4.56219
7.97831,9.28271
0.247512,0.0280704
4.71415,4.51898
13.0625,17.3092
20.6162,53.4366
35.2896,99.5682
2.21693,0.171656
0.62433,0
244.863,565.076
4043.47,12840.1
2.25533,4.60304
50.9398,123.472
5.02904,1.84414
21.8317,10.6781
0.300126,0.126849
2.18256,0.546475
19.1493,46.9505
27.909,66.6041
42.2498,105.293
6.30186,3.08173
43.9273,68.5514
82.8144,189.373
10.1386,12.9661
37.3477,57.4651
27.4058,32.711
3.2838,3.6739
0.898723,0.690567
5.22056,4.75871
3.59383,1.52871
1.86213,0.0104656
1.08847,0.331692
36.9916,79.7024
0.919264,0.749248
2.813,4.46066
0.43055,0
33.4074,43.7967
0.115902,0.142457
0.794593,2.04921
10.1703,2.84723
1.47546,6.12592
1.36813,4.05193
1.15516,4.52988
44.8068,59.4414
20.4302,30.462
0.241191,0
24.6733,60.4201
27.9893,54.5873
0,0
1.84084,1.3646
6.21031,6.28469
16.2926,14.0649
7.75059,15.1335
17.6101,9.80426
125.055,294.723
12.7071,19.1114
60.2723,109.98
10.0555,7.11426
0.725728,0
128.396,269.1
27.2246,34.077
1.70388,4.28301
12.1868,14.5929
70.1004,139.692
2.82082,3.14913
9.50822,12.3576
0,0
2.59087,3.55983
52.1037,55.511
11.022,1.77238
9.10254,5.72395
3.84034,9.84611
3.75217,4.3528
2.73408,4.56712
17.5912,29.7069
3.11393,1.95979
0,0
2.33495,2.75409
38.2023,77.2529
0.356161,0.192379
4.80485,2.12952
2.11541,0.620801
29.7006,33.1924
1.45869,3.25306
0.678962,0.994651
0.508281,0.62988
1.98139,5.00126
1.09333,0.792367
1.81906,8.618
2.55839,2.73106
6.19816,26.041
8.99838,16.7104
7.06972,28.4235
2.05893,1.43348
5.45064,9.12971
12.0255,27.7159
10.1395,18.4179
0.826209,0
0.546418,0.00854609
0,0
56.0814,96.2494
8.1848,12.5321
9.5592,0.856393
94.7429,11.8326
17.46,10.6346
229.341,547.264
8.99831,14.5547
1.45744,0.91437
32.8873,41.1758
12.3836,19.6757
1.18904,0.508933
14.5299,2.82317
2.01092,2.18914
0.368749,1.957
0,0
21.419,33.5443
39.7923,79.5974
1.02175,0.396275
0,0
0,0
15.934,16.8846
9.80456,7.75748
0.0557533,0
0.520976,0.0625549
8.02767,15.1689
5.00044,1.3372
24.8969,15.2264
1742.17,6658.38
26.1082,34.5438
23.0873,10.5794
0,0
1.96647,31.18
0.646271,0.20252
0.144007,0
1.78864,4.62523
22.1064,26.1542
0.676283,0.505385
3.50201,14.3379
3.70637,3.74078
21.2832,31.8093
5.79869,6.28026
1.99037,0.964963
11.3606,4.61856
5.01121,5.55517
8.80389,3.09172
22.0937,24.6323
39.5892,23.898
3.86512,7.33503
6.17736,11.0724
43.6212,76.0424
10.4387,4.23825
2.573,3.18304
0.142527,0
3.56714,1.06252
39.2565,95.9062
0.189735,0
2.50359,0.476139
0.803154,1.20236
1.0672,0.318185
0.159555,0.605242
6.89974,5.72508
1.59063,1.07757
74.9084,119.203
0.711204,0
3.93967,8.9779
0,0
12.7205,13.8941
0.0136286,0
0.693014,0.569604
11.9018,27.9723
0.0341943,0
22.749,53.2774
0.164839,0.921196
0,0
0.616833,0.600648
225.088,523.857
34.1939,11.3266
4.38027,3.35973
6.33,8.32276
24.0891,11.9373
2.84582,3.89024
0,0
16.2408,23.6226
10.0246,1.97852
2.65005,4.92168
11.9432,21.4416
22.0641,5.16822
139.961,394.494
0.0564436,0
1.14231,0.0606394
6.30665,36.5742
22.5998,55.7202
0.805633,0.56648
2.18907,1.56562
0.327724,0.178273
0.0127807,0
2.89714,1.27867
3.11724,3.09538
0.778276,2.20573
0.910123,2.57642
25.7352,29.7917
18.7555,40.6018
0.658318,0.456404
10.681,19.0053
3.56539,2.32985
24.0413,39.1184
20.8882,3.39705
45.6482,61.2417
7.17132,12.1378
0.105402,0.540971
0.0212939,0
14.2718,36.0508
8.81349,15.4048
2.74883,8.45807
1.00829,1.45965
53.9805,107.803
105.908,329.881
0.0398353,0
1.88334,1.42119
1.54342,1.59969
0.468734,0
5.5791,1.54674
50.3772,249.342
3.58684,1.43458
6.26168,3.81682
4.38136,0.937155
0.925269,3.76283
0.363015,0.0806248
42.856,73.2218
1.02096,2.24316
8.70006,9.7937
57.5643,124.702
7.01138,9.36393
9.30803,12.0774
18.1992,42.7208
14.188,4.09343
3.30047,5.42482
1.63611,0.82492
0.522544,2.46176
15.0979,32.8043
0,0
5.95538,2.83142
16.1585,17.3415
0.626394,4.75158
13.7974,28.2186
17.7162,35.7613
5.98595,3.39483
2.01777,4.67967
2.56832,2.15185
1.07793,0.776357
5.79353,12.1716
1.16908,4.58369
148.11,383.981
7.24189,10.2068
4.92755,6.24568
120.542,177.493
307.094,772.396
0.669502,0.126305
0.372026,0
13.5326,15.952
0.021291,0
9.11209,2.97112
521.066,1436.68
0.357095,0.732886
26.0591,34.0826
0.812414,0.619829
0,0
0.0260608,0.0548768
6.09971,4.86406
6.41971,25.2512
4.0174,6.72877
14.0212,31.9115
9.44135,25.9443
0.0693184,0
0.112558,0.0592538
170.708,356.766
3.55936,2.1115
67.6996,1408.3
4.92494,4.95617
14.6412,22.809
0.0578863,0
6.99926,17.8809
4.70186,5.56191
2.41609,3.30277
0,0
0.194172,0.153334
6.19033,6.08376
9.91037,17.6991
4.62873,9.54827
2.28332,5.20896
1.31734,2.84526
0.0319353,0
0,0
0.137163,0
1.98107,0.660925
61.1148,194.227
11.0999,12.3689
33.8394,68.2991
80.4047,212.679
0,0
0.309367,0
0.456495,0.565465
0,0
152.186,580.501
5.69823,4.59478
2.28282,1.76678
1.02168,0.727016
12.7283,28.2655
8.99468,32.0062
0.282515,0.244808
10.9563,9.42656
16.0567,25.7771
11.5402,19.4601
1.06047,5.07223
5.04768,3.94215
9.02058,9.65762
1.38905,0.940016
9.85691,9.49007
0.225065,0.497643
13.6002,15.6329
4.31985,4.70194
17.1594,12.4274
23.0139,11.5062
0.809958,0
143.951,340.971
540.849,1660.54
25.6959,44.7578
0,0
19.5818,24.906
1.00396,0.721254
3.90379,4.39647
0.387228,0
29.7393,72.617
0.121546,0
4.68956,1.72539
2.20067,3.75592
11.9781,18.0106
30.7572,49.6507
0.0533715,0
5.72119,10.0433
18.3804,38.6166
20.1007,22.8113
11.9849,11.7616
2.09612,5.33738
74.1764,206.658
0.0487427,0
14.8677,7.35427
0.391254,0.00922214
7.5953,10.5308
7.64875,33.704
9.03355,27.4032
23.9981,49.3241
0.289078,0.266534
11.1266,19.6968
1.9742,3.83049
38.9718,12.98
0,5.72159
3.35736,5.60329
1628.52,4884.24
0.763689,0.449608
0.559185,0
20.7726,37.84
0.790135,4.55851
18.4591,22.6759
6.27004,15.7808
0.132449,3.33887
0.635053,0.384848
0,0.460442
55.24,59.3203
6.00722,12.952
3.40283,3.94896
65.5666,73.4517
13.6086,21.2497
56.2398,115.4
0.0310283,0.258167
0.287366,0.466431
14.1096,29.5523
3.59294,4.38475
10.1656,20.2371
7.43428,2.26916
2.42094,8.33726
3.14379,5.68565
38.5558,72.9142
136.6,372.225
176.99,295.205
2.90329,6.3688
13.7114,13.4593
12.896,11.5802
3.32998,0
3.50921,5.88522
8.70495,19.7666
0,0
48.9779,29.3922
73.3159,167.953
5.22548,6.99322
6.23103,1.64869
11.6758,22.3747
115.742,340.201
38.9446,52.2738
1.06679,1.6508
1.15904,0.500107
22.853,44.8496
10.2352,18.2494
2.60401,0
12.9811,12.7119
0,0
181.395,564.282
0.0823453,0
2.68941,1.53118
90.729,74.7875
4.76275,1.35119
5.86607,4.32201
4.0009,1.14166
141.168,280.158
0.122585,0
0.730549,0.257412
2.00948,0.661804
11.3751,33.4289
4.60943,2.70433
1.28184,3.33243
0.0489677,0
0.0332071,0
22.5804,41.3616
3.42446,2.35633
11.1724,6.37165
0,0
1.98987,1.07383
47.1596,101.664
1.71914,0.158372
1.01232,0.215213
16.3905,46.4239
6.95187,16.787
150.554,230.977
0,0
18.6389,25.2153
42.2194,69.812
6.96137,8.60668
12.1797,13.016
1.95528,5.33155
115.302,161.77
142.87,317.052
110.602,196.554
12.1651,24.2249
432.093,868.716
0.207163,0.0173054
51.168,133.156
16.3189,17.0379
5.49003,5.70709
10.0761,6.96508
0.115965,0
10.4049,28.6252
2.97245,1.01428
4.6503,2.41964
3.01325,3.36539
2.01817,1.97762
27.384,64.4985
5.20672,13.969
0,0
2.29444,1.65405
26.3796,51.3369
13.9136,26.9764
102.736,229.808
349.949,161.272
0.0103955,0
3.96853,5.07612
9.21907,11.9347
0.301365,0.647307
1.81501,6.79338
40.1284,108.676
2.38154,8.12483
40.3821,104.752
59.8616,129.411
28.0027,38.7312
2.3469,1.57768
1.28631,0.732845
9.29984,3.85414
8.02483,3.6691
32.4699,65.9793
37.4791,33.2495
1.67262,1.41055
41.965,84.6206
0.972239,0.280525
16.1855,36.5269
53.6292,66.7223
4.39692,10.8888
0.677203,1.00123
8.77527,5.98464
37.6997,93.7152
3.74589,1.01352
12.6982,3.83301
0.247044,0
4.33528,2.70889
0.0977304,0
6.21961,7.17924
17.7845,79.077
0,0
5.74596,17.0713
2.58457,1.90393
5.11563,7.49254
4.53815,35.7421
26.9832,60.429
0.646599,1.27902
51.228,21.0552
58.0984,106.979
12.3175,17.8995
1.44923,1.93012
5.34433,2.73071
58.8436,183.358
10.3205,11.0514
0.152878,0
0,0
83.9546,73.0324
13.6479,23.761
8.94919,7.97109
18.561,6.31762
0.745904,2.02913
10.0692,11.259
24.4118,25.368
14.2306,30.1846
3.10002,2.86369
0.07517,0
9.62292,10.169
19.0112,6.74364
5.1704,3.58188
12.1205,7.40505
9.39475,16.6425
0,0
21.7837,41.4492
14.7513,8.37571
304.965,726.674
2.65324,0.162349
0,0
1.05748,0.805542
13.1161,23.4442
0.0139142,0
4.14108,11.6276
0,0
0.838343,2.51694
12.0211,14.345
34.3638,32.3498
9.98905,19.1643
0.508373,0.183001
23.0817,46.2826
18.7738,78.0252
0.0338531,0.910789
11.6527,12.4379
5.08366,10.0421
3.56743,2.92661
2.10559,1.11965
3.16875,0.726029
246.517,67.2883
11.2141,7.81728
8.29752,9.41448
1.41459,3.00802
2.34108,1.23303
32.8334,85.9443
0.114085,0
2.71952,6.96057
0.983755,1.2521
1.24111,2.99279
1.56951,1.54025
34.7107,33.8075
16.3827,14.5183
9.88048,6.31357
3.48749,6.72039
8.71022,3.90547
69.1993,105.656
19.6157,31.5466
7.09753,20.4873
29.7446,40.921
0.295994,0
0.260971,0.869429
1.01606,0.579861
0.150513,0
19.1294,33.662
0.666922,0.619955
1.70711,1.44595
2.46905,2.5655
0.284692,0
6.0725,6.19093
0.217974,0.438915
7.8752,11.8443
0.497163,0.386377
0,0
9.49512,19.0906
6.5505,10.222
17.5881,17.4472
0.2378,0.529508
10.6982,2.75868
3.80729,1.78864
0.345915,0.08297
3.33755,2.0063
0.872136,0.732866
1.09068,0
0.0126505,0
7.47973,7.47827
23.8913,20.2818
10.753,22.1237
4.26348,2.37978
466.163,544.213
12.8515,2.28148
0.0152969,0
23.1594,2.97176
0.876283,0.137816
3.94299,3.65837
2.4011,1.24423
5.73541,3.60577
86.9244,96.4946
112.583,226.219
4.43347,2.55984
0.0420694,0
7.53554,4.34005
3.66086,1.64275
13.6697,2.30779
14.1066,3.15376
0.123108,0.219793
71.6137,154.16
96.8366,353.785
319.861,634.176
24.6171,36.6662
30.3021,22.7256
8.76768,11.7734
21.2786,8.33638
50.5161,77.2518
28.3315,52.064
4.47962,5.82429
8.33255,6.99244
23.174,46.9347
3.53048,3.16165
5.35085,6.94991
1.55834,2.19138
0.75992,0
46.3074,17.9179
14.5466,39.5225
2.5312,5.14209
31.2807,48.7388
41.5555,112.681
37.6717,66.9731
3.14949,5.67617
0.185835,0
6.08816,6.27034
11.6008,13.3147
0.478905,0
0.903309,2.42952
7.16626,4.51495
63.1574,114.126
0.0756569,0
12.4752,14.1222
0.425405,0.281019
3.27545,2.07005
22.6017,67.2511
2.81358,6.32294
72.946,181.868
0.114771,0
0.7711,0.258893
0.319767,0.162721
10.8434,3.85085
0.469197,8.38827
37.418,45.9917
12.0595,18.0458
2.90839,3.10612
1.93352,5.14168
18.8327,26.2899
14.9275,27.5913
1.04998,0.106673
7.69202,6.64818
0.175027,0.120939
3.8039,7.26467
4.23057,4.53091
16.828,24.7361
0.237913,0.600861
31.6245,56.8491
18.8384,33.6082
1.89757,3.18523
3.61997,0.0663332
1.36925,0.656947
0.0962646,0
40.6309,79.7413
6.11427,4.00412
61.9266,182.429
2.38005,7.46449
1.85394,2.59456
1.9458,0.831077
2.51315,1.09381
750.924,1625.37
5.48895,12.0694
70.0344,277.873
35.9795,23.773
62.5889,74.4985
22.3276,16.4128
0.384293,0.57347
1.03372,4.40508
0.23787,0
1.97772,2.30533
13.6295,26.2874
0.0734085,0.198711
0.153389,0
0.0209941,0
40.5397,63.733
0,0
9.93921,20.3673
3.61952,7.51426
0.989526,3.46207
4.48971,7.7826
1.95164,2.60145
6.70754,1.83361
23.4922,18.4339
0.0312675,0
0.46912,0.631472
28.2406,16.0524
0.369826,0.149116
7.42654,4.83923
1.66529,2.31928
1.08459,2.75499
106.168,348.441
13.8542,14.7389
0.391939,0.673142
15.0861,20.181
5.72737,4.86111
33.0004,34.8352
0.887193,0
1.40608,18.2637
55.2949,88.3326
